Line 2 x,Line 2 y
3.515272143511E0,9.451302992560E1
3.515297666010E0,9.457986241229E1
3.515339014902E0,9.219263358821E1
3.526538596659E0,9.208434074785E1
3.539434487064E0,9.202418692908E1
3.560490187456E0,9.197072923380E1
3.582915955813E0,9.192602975789E1
3.609403200055E0,9.189125144907E1
3.665212134391E0,9.184041853408E1
3.737112541380E0,9.180191331531E1
3.783978859310E0,9.176180100580E1
3.805402922175E0,9.173564685190E1
3.834730848719E0,9.169053081619E1
3.852152149284E0,9.165229803629E1
3.870444206509E0,9.160178538161E1
3.887799280893E0,9.152489954349E1
3.893641395833E0,8.610020142692E1
3.893674839588E0,8.618777628708E1
3.893700362087E0,8.625460877377E1
3.893726143932E0,8.632212037749E1
3.893750188760E0,8.638508347641E1
3.893773409308E0,8.644588814133E1
3.893795363282E0,8.650337618817E1
3.893817317255E0,8.656086423500E1
3.893839271228E0,8.661835228184E1
3.893861225201E0,8.667584032868E1
3.893883179174E0,8.673332837552E1
3.893905133147E0,8.679081642235E1
3.893927087120E0,8.684830446919E1
3.893949041094E0,8.690579251603E1
3.893970995067E0,8.696328056287E1
3.893992949040E0,8.702076860970E1
3.894014903013E0,8.707825665654E1
3.894036856986E0,8.713574470338E1
3.894058810959E0,8.719323275022E1
3.894080764932E0,8.725072079705E1
3.894102718906E0,8.730820884389E1
3.894124672879E0,8.736569689073E1
3.894146626852E0,8.742318493756E1
3.894168580825E0,8.748067298440E1
3.894190534798E0,8.753816103124E1
3.894212488771E0,8.759564907808E1
3.894234442745E0,8.765313712491E1
3.894256396718E0,8.771062517175E1
3.894278350691E0,8.776811321859E1
3.894300304664E0,8.782560126543E1
3.894322258637E0,8.788308931226E1
3.894344212610E0,8.794057735910E1
3.894366166583E0,8.799806540594E1
3.894388120557E0,8.805555345277E1
3.894410074530E0,8.811304149961E1
3.894432028503E0,8.817052954645E1
3.894453982476E0,8.822801759329E1
3.894475936449E0,8.828550564012E1
3.894497890422E0,8.834299368696E1
3.894519844396E0,8.840048173380E1
3.894541798369E0,8.845796978064E1
3.894563752342E0,8.851545782747E1
3.894571947116E0,8.604141257662E1
3.894585706315E0,8.857294587431E1
3.894607660288E0,8.863043392115E1
3.894629614261E0,8.868792196798E1
3.894651568234E0,8.874541001482E1
3.894673522208E0,8.880289806166E1
3.894695476181E0,8.886038610850E1
3.894717430154E0,8.891787415533E1
3.894733929098E0,9.144607428585E1
3.894739384127E0,8.897536220217E1
3.894761338100E0,8.903285024901E1
3.894783292073E0,8.909033829585E1
3.894805246046E0,8.914782634268E1
3.894827200020E0,8.920531438952E1
3.894849153993E0,8.926280243636E1
3.894871107966E0,8.932029048319E1
3.894893061939E0,8.937777853003E1
3.894915015912E0,8.943526657687E1
3.894936969885E0,8.949275462371E1
3.894958923859E0,8.955024267054E1
3.894980877832E0,8.960773071738E1
3.895002831805E0,8.966521876422E1
3.895024785778E0,8.972270681106E1
3.895046739751E0,8.978019485789E1
3.895068693724E0,8.983768290473E1
3.895090647697E0,8.989517095157E1
3.895112601671E0,8.995265899840E1
3.895134555644E0,9.001014704524E1
3.895156509617E0,9.006763509208E1
3.895178463590E0,9.012512313892E1
3.895200417563E0,9.018261118575E1
3.895222371536E0,9.024009923259E1
3.895244325510E0,9.029758727943E1
3.895266279483E0,9.035507532627E1
3.895288233456E0,9.041256337310E1
3.895310187429E0,9.047005141994E1
3.895332141402E0,9.052753946678E1
3.895354095375E0,9.058502751361E1
3.895376049348E0,9.064251556045E1
3.895398003322E0,9.070000360729E1
3.895419957295E0,9.075749165413E1
3.895441911268E0,9.081497970096E1
3.895463865241E0,9.087246774780E1
3.895485819214E0,9.092995579464E1
3.895507773187E0,9.098744384148E1
3.895529727160E0,9.104493188831E1
3.895551310500E0,9.139040248225E1
3.895552947709E0,9.110573655324E1
3.895576992537E0,9.116869965215E1
3.895602774382E0,9.123621125588E1
3.895628296881E0,9.130304374256E1
3.905771528872E0,8.593311973626E1
3.920106802752E0,8.587115682103E1
3.941863714973E0,8.581691604434E1
3.961828336339E0,8.577699425627E1
3.992750200562E0,8.573617440236E1
4.049525711381E0,8.568239835351E1
4.083688821598E0,8.565857725163E1
4.130273285252E0,8.561640432373E1
4.167143407558E0,8.556759250519E1
4.185992595978E0,8.553293478673E1
4.206242825281E0,8.549203841804E1
4.222559449532E0,8.544480614212E1
4.237679751004E0,8.537367853191E1
4.244614399208E0,8.529485327426E1
4.244948874198E0,8.368570345975E1
4.244982317953E0,8.377327831992E1
4.245007840452E0,8.384011080660E1
4.245033622297E0,8.390762241032E1
4.245057667125E0,8.397058550924E1
4.245080887673E0,8.403139017416E1
4.245102841647E0,8.408887822100E1
4.245124795620E0,8.414636626784E1
4.245146749593E0,8.420385431468E1
4.245168703566E0,8.426134236151E1
4.245190657539E0,8.431883040835E1
4.245212611512E0,8.437631845519E1
4.245234565485E0,8.443380650203E1
4.245256519459E0,8.449129454886E1
4.245278473432E0,8.454878259570E1
4.245300427405E0,8.460627064254E1
4.245322381378E0,8.466375868937E1
4.245344335351E0,8.472124673621E1
4.245366289324E0,8.477873478305E1
4.245388243298E0,8.483622282989E1
